Car_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,N_Photos,Price,N_Inquires,is_sold
XL3-1188432,29,1.41E+18,1.42E+18,55548,Silver,31,106000,11,0
XL3-1188432,7,1.41E+18,1.42E+18,55548,Silver,31,21000,11,1
XL3-1050430,10,1.41E+18,1.42E+18,38401,White,32,106000,7,0
XL3-1050430,3,1.41E+18,1.42E+18,38401,White,32,96000,7,1
XL3-1120625,22,1.41E+18,1.42E+18,58399,Silver,31,100000,4,0
XL3-1120625,1,1.41E+18,1.42E+18,58399,Silver,31,70000,4,1
XL3-1060606,25,1.41E+18,1.42E+18,68760,Silver,32,140000,7,0
XL3-1060606,13,1.41E+18,1.42E+18,68760,Silver,32,37000,7,1
XL3-1277842,27,1.41E+18,1.42E+18,41599,Silver,31,106000,1,0
XL3-1277842,0,1.41E+18,1.42E+18,41599,Silver,31,70000,1,1
XL3-1208442,19,1.41E+18,1.42E+18,38258,White,29,106000,5,0
XL3-1208442,2,1.41E+18,1.42E+18,38258,White,29,72000,5,1
XL3-1033964,1,1.41E+18,1.42E+18,36392,Silver,31,105000,5,0
XL3-1033964,21,1.41E+18,1.42E+18,36392,Silver,31,78000,5,1
XL3-1502855,22,1.41E+18,1.42E+18,52246,Silver,30,110000,3,0
XL3-1502855,2,1.41E+18,1.42E+18,52246,Silver,30,60000,3,1
XL3-1059289,22,1.41E+18,1.42E+18,43516,White,32,100000,38,0
XL3-1059289,20,1.41E+18,1.42E+18,43516,White,32,17000,38,1
XL3-1073956,8,1.41E+18,1.42E+18,33501,Silver,32,103000,9,0
XL3-1073956,21,1.41E+18,1.42E+18,33501,Silver,32,71000,9,1
XL3-1039271,9,1.41E+18,1.42E+18,32273,White,31,103000,5,0
XL3-1039271,18,1.41E+18,1.42E+18,32273,White,31,61000,5,1
XL3-1200999,18,1.41E+18,1.42E+18,37202,White,32,113000,4,0
XL3-1200999,4,1.41E+18,1.42E+18,37202,White,32,79000,4,1
XL3-1073167,8,1.41E+18,1.42E+18,27001,White,32,103000,3,0
XL3-1073167,2,1.41E+18,1.42E+18,27001,White,32,86000,3,1
XL3-1214597,10,1.41E+18,1.42E+18,63943,White,31,106000,4,0
XL3-1214597,18,1.41E+18,1.42E+18,63943,White,31,65000,4,1
XL3-1105548,3,1.41E+18,1.42E+18,55469,Silver,30,106000,10,0
XL3-1105548,29,1.41E+18,1.42E+18,55469,Silver,30,43000,10,1
XL3-1032475,9,1.41E+18,1.42E+18,54742,White,34,102000,5,0
XL3-1032475,8,1.41E+18,1.42E+18,54742,White,34,85000,5,1
XL3-1005951,7,1.41E+18,1.42E+18,39851,White,29,104000,4,0
XL3-1005951,8,1.41E+18,1.42E+18,39851,White,29,87000,4,1
XL3-1146604,29,1.41E+18,1.42E+18,42035,Silver,34,106000,5,0
XL3-1146604,15,1.41E+18,1.42E+18,42035,Silver,34,31000,5,1
XL3-1085897,16,1.41E+18,1.42E+18,26674,White,34,119000,8,0
XL3-1085897,20,1.41E+18,1.42E+18,26674,White,34,46000,8,1
XL3-1131327,5,1.41E+18,1.42E+18,46053,White,32,115000,2,0
XL3-1131327,14,1.41E+18,1.42E+18,46053,White,32,81000,2,1
XL3-1055603,11,1.41E+18,1.42E+18,51396,White,31,110000,8,0
XL3-1055603,18,1.41E+18,1.42E+18,51396,White,31,35000,8,1
XL3-1056306,0,1.41E+18,1.42E+18,55817,White,31,102000,3,0
XL3-1056306,22,1.41E+18,1.42E+18,55817,White,31,68000,3,1
XL3-1079216,16,1.41E+18,1.42E+18,65838,Silver,34,103000,11,0
XL3-1079216,24,1.41E+18,1.42E+18,65838,Silver,34,25000,11,1
XL3-1050485,33,1.41E+18,1.42E+18,37626,Black,31,103000,8,0
XL3-1050485,8,1.41E+18,1.42E+18,37626,Black,31,40000,8,1
XL3-1034134,11,1.41E+18,1.42E+18,21402,White,30,109000,9,0
XL3-1034134,14,1.41E+18,1.42E+18,21402,White,30,75000,9,1
XL3-1053096,9,1.41E+18,1.42E+18,46692,White,30,103000,9,0
XL3-1053096,26,1.41E+18,1.42E+18,46692,White,30,20000,9,1
XL3-1229064,10,1.41E+18,1.42E+18,36140,White,30,110000,7,1
XL3-1028921,2,1.41E+18,1.42E+18,33071,White,30,103000,4,0
XL3-1028921,15,1.41E+18,1.42E+18,33071,White,30,69000,4,1
XL3-1277945,4,1.41E+18,1.42E+18,53060,Black,31,106000,11,0
XL3-1277945,37,1.41E+18,1.42E+18,53060,Black,31,20000,11,1
XL3-1052887,7,1.41E+18,1.42E+18,48034,White,34,103000,2,0
XL3-1052887,17,1.41E+18,1.42E+18,48034,White,34,60000,2,1
XL3-1230209,32,1.41E+18,1.42E+18,54988,Black,29,106000,10,0
XL3-1230209,8,1.41E+18,1.42E+18,54988,Black,29,20000,10,1
XL3-1095187,24,1.41E+18,1.42E+18,43196,Silver,31,103000,23,0
XL3-1095187,21,1.41E+18,1.42E+18,43196,Silver,31,30000,23,1
XL3-1155462,17,1.41E+18,1.42E+18,56413,Silver,31,106000,15,0
XL3-1155462,24,1.41E+18,1.42E+18,56413,Silver,31,25000,15,1
XL3-1095200,25,1.41E+18,1.42E+18,34699,Silver,31,106000,13,0
XL3-1095200,8,1.41E+18,1.42E+18,34699,Silver,31,41000,13,1
XL3-1098626,12,1.41E+18,1.42E+18,49174,White,30,103000,4,0
XL3-1098626,16,1.41E+18,1.42E+18,49174,White,30,50000,4,1
XL3-1043901,5,1.41E+18,1.42E+18,62846,Silver,30,102000,7,0
XL3-1043901,29,1.41E+18,1.42E+18,62846,Silver,30,42000,7,1
XL3-1034856,0,1.41E+18,1.42E+18,45908,Silver,33,105000,3,0
XL3-1034856,25,1.41E+18,1.42E+18,45908,Silver,33,57000,3,1
XL3-1264419,4,1.41E+18,1.42E+18,28484,Black,33,119000,21,0
XL3-1264419,30,1.41E+18,1.42E+18,28484,Black,33,35000,21,1
XL3-1047973,1,1.41E+18,1.42E+18,57428,Black,32,103000,31,0
XL3-1047973,32,1.41E+18,1.42E+18,57428,Black,32,20000,31,1
XL3-1111853,2,1.41E+18,1.42E+18,21148,Silver,29,121000,8,0
XL3-1111853,31,1.41E+18,1.42E+18,21148,Silver,29,41000,8,1
XL3-1164055,20,1.41E+18,1.42E+18,39300,Silver,31,117000,25,0
XL3-1164055,22,1.41E+18,1.42E+18,39300,Silver,31,15000,25,1
XL3-1035209,4,1.41E+18,1.42E+18,52335,Silver,31,103000,7,0
XL3-1035209,23,1.41E+18,1.42E+18,52335,Silver,31,63000,7,1
XL3-1124389,7,1.41E+18,1.42E+18,36757,Black,33,131000,10,0
XL3-1124389,35,1.41E+18,1.42E+18,36757,Black,33,55000,10,1
XL3-1103806,25,1.41E+18,1.42E+18,59538,Silver,35,121000,7,0
XL3-1103806,18,1.41E+18,1.42E+18,59538,Silver,35,30000,7,1
XL3-1053579,3,1.41E+18,1.42E+18,45476,White,30,103000,3,0
XL3-1053579,6,1.41E+18,1.42E+18,45476,White,30,86000,3,1
XL3-1053606,2,1.41E+18,1.42E+18,54583,Black,31,102000,9,0
XL3-1053606,36,1.41E+18,1.42E+18,54583,Black,31,25000,9,1
XL3-1549363,3,1.41E+18,1.42E+18,49568,White,30,121000,3,0
XL3-1549363,20,1.41E+18,1.42E+18,49568,White,30,45000,3,1
XL3-1080305,10,1.41E+18,1.42E+18,22147,White,31,109000,6,0
XL3-1080305,18,1.41E+18,1.42E+18,22147,White,31,76000,6,1
XL3-1247706,12,1.41E+18,1.42E+18,56690,White,30,106000,4,0
XL3-1247706,5,1.41E+18,1.42E+18,56690,White,30,91000,4,1
XL3-1237685,36,1.41E+18,1.42E+18,58515,Black,30,106000,22,0
XL3-1237685,1,1.41E+18,1.42E+18,58515,Black,30,20000,22,1
XL3-1070643,22,1.41E+18,1.42E+18,60400,Silver,30,102000,4,0
XL3-1070643,2,1.41E+18,1.42E+18,60400,Silver,30,62000,4,1
XL3-1157346,3,1.41E+18,1.42E+18,52736,Silver,30,106000,2,0
XL3-1157346,22,1.41E+18,1.42E+18,52736,Silver,30,50000,2,1
XL3-1505654,16,1.41E+18,1.42E+18,58399,White,31,106000,3,0
XL3-1505654,9,1.41E+18,1.42E+18,58399,White,31,50000,3,1
XL3-1041025,6,1.41E+18,1.42E+18,28222,Silver,30,103000,5,0
XL3-1041025,22,1.41E+18,1.42E+18,28222,Silver,30,27000,5,1
XL3-1541493,5,1.41E+18,1.42E+18,28360,Silver,31,115000,4,0
XL3-1541493,26,1.41E+18,1.42E+18,28360,Silver,31,30000,4,1
XL3-1068682,9,1.41E+18,1.42E+18,30850,White,31,103000,2,0
XL3-1068682,5,1.41E+18,1.42E+18,30850,White,31,86000,2,1
XL3-1156251,21,1.41E+18,1.42E+18,35342,Silver,29,107000,28,0
XL3-1156251,17,1.41E+18,1.42E+18,35342,Silver,29,20000,28,1
XL3-1073187,9,1.41E+18,1.42E+18,46736,White,30,103000,3,0
XL3-1073187,14,1.41E+18,1.42E+18,46736,White,30,66000,3,1
XL3-1147045,10,1.41E+18,1.42E+18,50368,White,30,106000,3,0
XL3-1147045,18,1.41E+18,1.42E+18,50368,White,30,30000,3,1
XL3-1044559,5,1.41E+18,1.42E+18,22827,White,31,109000,2,0
XL3-1044559,11,1.41E+18,1.42E+18,22827,White,31,75000,2,1
XL3-1060801,22,1.41E+18,1.42E+18,43977,White,31,70000,46,0
XL3-1060801,6,1.41E+18,1.42E+18,43977,White,31,30000,46,1
XL3-1083632,9,1.41E+18,1.42E+18,45254,Black,31,103000,38,0
XL3-1083632,32,1.41E+18,1.42E+18,45254,Black,31,20000,38,1
XL3-1083573,8,1.41E+18,1.42E+18,41698,White,32,103000,1,1
XL3-1142673,12,1.41E+18,1.42E+18,26755,White,32,107000,2,0
XL3-1142673,8,1.41E+18,1.42E+18,26755,White,32,80000,2,1
XL3-1068085,15,1.41E+18,1.42E+18,68760,White,33,102000,12,0
XL3-1068085,14,1.41E+18,1.42E+18,68760,White,33,37000,12,1
XL3-1147997,26,1.41E+18,1.42E+18,63522,Silver,29,106000,9,0
XL3-1147997,11,1.41E+18,1.42E+18,63522,Silver,29,30000,9,1
XL3-1086029,1,1.41E+18,1.42E+18,39783,White,29,103000,6,0
XL3-1086029,16,1.41E+18,1.42E+18,39783,White,29,69000,6,1
XL3-1125489,3,1.41E+18,1.42E+18,34786,White,31,107000,7,0
XL3-1125489,20,1.41E+18,1.42E+18,34786,White,31,24000,7,1
XL3-1128590,13,1.41E+18,1.42E+18,14380,White,31,120000,4,0
XL3-1128590,9,1.41E+18,1.42E+18,14380,White,31,86000,4,1
XL3-1122331,2,1.41E+18,1.42E+18,50261,Silver,32,106000,4,0
XL3-1122331,25,1.41E+18,1.42E+18,50261,Silver,32,40000,4,1
XL3-1038384,12,1.41E+18,1.42E+18,51456,White,30,112000,2,0
XL3-1038384,10,1.41E+18,1.42E+18,51456,White,30,55000,2,1
XL3-1050437,18,1.41E+18,1.42E+18,67820,White,32,102000,7,0
XL3-1050437,9,1.41E+18,1.42E+18,67820,White,32,29000,7,1
XL3-1064909,0,1.41E+18,1.42E+18,39850,White,31,105000,11,0
XL3-1064909,20,1.41E+18,1.42E+18,39850,White,31,78000,11,1
XL3-1035914,9,1.41E+18,1.42E+18,67760,White,31,103000,3,0
XL3-1035914,4,1.41E+18,1.42E+18,67760,White,31,78000,3,1
XL3-1139485,8,1.41E+18,1.42E+18,62050,White,30,106000,7,0
XL3-1139485,18,1.41E+18,1.42E+18,62050,White,30,38000,7,1
XL3-1226604,1,1.41E+18,1.42E+18,59856,White,33,106000,2,0
XL3-1226604,20,1.41E+18,1.42E+18,59856,White,33,46000,2,1
XL3-1054474,33,1.41E+18,1.42E+18,49110,Silver,31,103000,28,0
XL3-1054474,2,1.41E+18,1.42E+18,49110,Silver,31,20000,28,1
XL3-1265046,33,1.41E+18,1.42E+18,60650,Black,31,106000,26,0
XL3-1265046,9,1.41E+18,1.42E+18,60650,Black,31,120000,26,1
XL3-1126656,7,1.41E+18,1.42E+18,53127,White,32,106000,3,0
XL3-1126656,14,1.41E+18,1.42E+18,53127,White,32,41000,3,1
XL3-1528506,9,1.41E+18,1.42E+18,21447,White,29,115000,2,0
XL3-1528506,3,1.41E+18,1.42E+18,21447,White,29,105000,2,1
XL3-1166909,36,1.41E+18,1.42E+18,31081,Black,30,107000,18,0
XL3-1166909,2,1.41E+18,1.42E+18,31081,Black,30,30000,18,1
XL3-1037383,7,1.41E+18,1.42E+18,54182,White,31,103000,2,0
XL3-1037383,20,1.41E+18,1.42E+18,54182,White,31,48000,2,1
XL3-1174459,0,1.41E+18,1.42E+18,63423,Silver,31,106000,4,0
XL3-1174459,25,1.41E+18,1.42E+18,63423,Silver,31,36000,4,1
XL3-1045536,35,1.41E+18,1.42E+18,52683,Black,31,103000,25,0
XL3-1045536,14,1.41E+18,1.42E+18,52683,Black,31,15000,25,1
XL3-1153290,22,1.41E+18,1.42E+18,35324,Silver,30,107000,119,0
XL3-1153290,24,1.41E+18,1.42E+18,35324,Silver,30,20000,119,1
XL3-1067811,27,1.41E+18,1.42E+18,40774,Silver,29,100000,31,0
XL3-1067811,12,1.41E+18,1.42E+18,40774,Silver,29,25000,31,1
XL3-1044964,23,1.41E+18,1.42E+18,48898,White,30,110000,5,0
XL3-1044964,5,1.41E+18,1.42E+18,48898,White,30,37000,5,1
XL3-1272731,24,1.41E+18,1.42E+18,44886,Silver,33,107000,6,0
XL3-1272731,9,1.41E+18,1.42E+18,44886,Silver,33,49000,6,1
XL3-1162231,6,1.41E+18,1.42E+18,53370,White,32,106000,5,1
XL3-1048742,24,1.41E+18,1.42E+18,35088,Silver,31,103000,19,0
XL3-1048742,9,1.41E+18,1.42E+18,35088,Silver,31,23000,19,1
XL3-1550581,4,1.41E+18,1.42E+18,59080,Silver,32,117000,5,0
XL3-1550581,21,1.41E+18,1.42E+18,59080,Silver,32,49000,5,1
XL3-1072571,4,1.41E+18,1.42E+18,31325,Black,30,105000,29,0
XL3-1072571,34,1.41E+18,1.42E+18,31325,Black,30,25000,29,1
XL3-1088376,25,1.41E+18,1.42E+18,53747,Silver,31,103000,5,0
XL3-1088376,2,1.41E+18,1.42E+18,53747,Silver,31,66000,5,1
XL3-1190945,0,1.41E+18,1.42E+18,46087,Black,31,107000,9,0
XL3-1190945,36,1.41E+18,1.42E+18,46087,Black,31,30000,9,1
XL3-1535238,6,1.41E+18,1.42E+18,27617,White,31,113000,3,0
XL3-1535238,8,1.41E+18,1.42E+18,27617,White,31,93000,3,1
XL3-1512240,3,1.41E+18,1.42E+18,50376,Silver,31,107000,6,0
XL3-1512240,26,1.41E+18,1.42E+18,50376,Silver,31,37000,6,1
XL3-1509475,5,1.41E+18,1.42E+18,35696,White,30,125000,2,0
XL3-1509475,19,1.41E+18,1.42E+18,35696,White,30,49000,2,1
XL3-1122388,15,1.41E+18,1.42E+18,25618,White,31,109000,5,0
XL3-1122388,9,1.41E+18,1.42E+18,25618,White,31,31000,5,1
XL3-1503195,20,1.41E+18,1.42E+18,58723,White,30,115000,12,0
XL3-1503195,15,1.41E+18,1.42E+18,58723,White,30,25000,12,1
XL3-1135192,21,1.41E+18,1.42E+18,55020,Silver,31,107000,2,0
XL3-1135192,6,1.41E+18,1.42E+18,55020,Silver,31,37000,2,1
XL3-1087712,5,1.41E+18,1.42E+18,58996,White,30,105000,3,0
XL3-1087712,20,1.41E+18,1.42E+18,58996,White,30,37000,3,1
XL3-1261492,12,1.41E+18,1.42E+18,55085,White,30,107000,1,0
XL3-1261492,10,1.41E+18,1.42E+18,55085,White,30,37000,1,1
XL3-1272712,29,1.41E+18,1.42E+18,67169,Silver,30,107000,12,0
XL3-1272712,6,1.41E+18,1.42E+18,67169,Silver,30,27000,12,1
XL3-1144209,19,1.41E+18,1.42E+18,37499,Silver,31,108000,5,0
XL3-1144209,5,1.41E+18,1.42E+18,37499,Silver,31,22000,5,1
XL3-1034007,4,1.41E+18,1.42E+18,46550,White,32,104000,1,0
XL3-1034007,12,1.41E+18,1.42E+18,46550,White,32,67000,1,1
XL3-1148125,12,1.41E+18,1.42E+18,61548,White,33,100000,10,0
XL3-1148125,11,1.41E+18,1.42E+18,61548,White,33,45000,10,1
XL3-1089544,9,1.41E+18,1.42E+18,26292,White,32,104000,2,1
XL3-1512313,10,1.41E+18,1.42E+18,40312,White,32,108000,1,0
XL3-1512313,7,1.41E+18,1.42E+18,40312,White,32,72000,1,1
XL3-1033696,5,1.41E+18,1.42E+18,46854,Black,31,104000,16,0
XL3-1033696,31,1.41E+18,1.42E+18,46854,Black,31,35000,16,1
XL3-1086598,11,1.41E+18,1.42E+18,21775,White,32,110000,8,0
XL3-1086598,12,1.41E+18,1.42E+18,21775,White,32,60000,8,1
XL3-1207126,3,1.41E+18,1.42E+18,24019,Black,29,120000,17,0
XL3-1207126,33,1.41E+18,1.42E+18,24019,Black,29,40000,17,1
XL3-1032534,9,1.41E+18,1.42E+18,40187,White,30,104000,1,1
XL3-1187475,28,1.41E+18,1.42E+18,52779,Silver,31,107000,25,0
XL3-1187475,1,1.41E+18,1.42E+18,52779,Silver,31,19000,25,1
XL3-1502710,11,1.41E+18,1.42E+18,30060,White,32,90000,7,0
XL3-1502710,2,1.41E+18,1.42E+18,30060,White,32,73000,7,1
XL3-1077492,14,1.41E+18,1.42E+18,41507,Silver,31,103000,29,0
XL3-1077492,23,1.41E+18,1.42E+18,41507,Silver,31,40000,29,1
XL3-1059341,13,1.41E+18,1.42E+18,16017,White,31,110000,5,0
XL3-1059341,9,1.41E+18,1.42E+18,16017,White,31,36000,5,1
XL3-1184720,3,1.41E+18,1.42E+18,18353,White,29,121000,6,0
XL3-1184720,1,1.41E+18,1.42E+18,18353,White,29,27000,6,1
XL3-1206817,10,1.41E+18,1.42E+18,13963,White,30,117000,40,0
XL3-1206817,3,1.41E+18,1.42E+18,13963,White,30,26000,40,1
XL3-1062835,11,1.41E+18,1.42E+18,17918,White,32,110000,6,0
XL3-1062835,3,1.41E+18,1.42E+18,17918,White,32,47000,6,1
XL3-1062685,7,1.41E+18,1.42E+18,63956,Silver,31,100000,28,0
XL3-1062685,22,1.41E+18,1.42E+18,63956,Silver,31,34000,28,1
XL3-1076704,12,1.41E+18,1.42E+18,43479,White,30,105000,1,0
XL3-1076704,9,1.41E+18,1.42E+18,43479,White,30,47000,1,1
XL3-1035324,20,1.41E+18,1.42E+18,38760,White,30,104000,8,0
XL3-1035324,2,1.41E+18,1.42E+18,38760,White,30,56000,8,1
XL3-1027927,30,1.41E+18,1.42E+18,36769,Black,31,100000,13,0
XL3-1027927,3,1.41E+18,1.42E+18,36769,Black,31,32000,13,1
XL3-1096500,13,1.41E+18,1.42E+18,21571,White,32,120000,3,0
XL3-1096500,8,1.41E+18,1.42E+18,21571,White,32,31000,3,1
XL3-1218902,15,1.41E+18,1.42E+18,71538,White,32,90000,12,0
XL3-1218902,6,1.41E+18,1.42E+18,71538,White,32,22000,12,1
XL3-1064396,13,1.41E+18,1.42E+18,72792,White,30,103000,5,0
XL3-1064396,13,1.41E+18,1.42E+18,72792,White,30,35000,5,1
XL3-1153941,9,1.41E+18,1.42E+18,47732,White,30,103000,11,0
XL3-1153941,19,1.41E+18,1.42E+18,47732,White,30,48000,11,1
XL3-1049529,11,1.41E+18,1.42E+18,37993,White,31,104000,24,0
XL3-1049529,20,1.41E+18,1.42E+18,37993,White,31,30000,24,1
XL3-1223445,14,1.41E+18,1.42E+18,34965,White,31,109000,2,0
XL3-1223445,6,1.41E+18,1.42E+18,34965,White,31,38000,2,1
XL3-1533835,14,1.41E+18,1.42E+18,46284,White,32,105000,5,0
XL3-1533835,6,1.41E+18,1.42E+18,46284,White,32,34000,5,1
XL3-1102165,4,1.41E+18,1.42E+18,47646,Silver,29,103000,5,0
XL3-1102165,22,1.41E+18,1.42E+18,47646,Silver,29,38000,5,1
XL3-1278303,2,1.41E+18,1.42E+18,40676,White,32,103000,6,0
XL3-1278303,18,1.41E+18,1.42E+18,40676,White,32,32000,6,1
XL3-1170782,15,1.41E+18,1.42E+18,38308,White,30,105000,8,0
XL3-1170782,7,1.41E+18,1.42E+18,38308,White,30,21000,8,1
XL3-1152097,3,1.41E+18,1.42E+18,53246,Silver,31,107000,4,0
XL3-1152097,23,1.41E+18,1.42E+18,53246,Silver,31,39000,4,1
XL3-1096833,15,1.41E+18,1.42E+18,58868,White,31,101000,2,0
XL3-1096833,6,1.41E+18,1.42E+18,58868,White,31,41000,2,1
XL3-1114239,19,1.41E+18,1.42E+18,32221,White,34,107000,14,0
XL3-1114239,14,1.41E+18,1.42E+18,32221,White,34,44000,14,1
XL3-1112058,11,1.41E+18,1.42E+18,35673,Silver,34,107000,36,0
XL3-1112058,27,1.41E+18,1.42E+18,35673,Silver,34,25000,36,1
XL3-1268461,3,1.41E+18,1.42E+18,33410,Silver,31,103000,10,0
XL3-1268461,22,1.41E+18,1.42E+18,33410,Silver,31,37000,10,1
XL3-1042729,8,1.41E+18,1.42E+18,24796,Silver,31,105000,68,0
XL3-1042729,27,1.41E+18,1.42E+18,24796,Silver,31,42000,68,1
XL3-1049671,16,1.41E+18,1.42E+18,35683,White,31,99000,10,0
XL3-1049671,5,1.41E+18,1.42E+18,35683,White,31,36000,10,1
XL3-1052759,13,1.41E+18,1.42E+18,52662,Silver,30,100000,14,0
XL3-1052759,21,1.41E+18,1.42E+18,52662,Silver,30,29000,14,1
XL3-1539856,0,1.41E+18,1.42E+18,50132,White,31,110000,7,0
XL3-1539856,19,1.41E+18,1.42E+18,50132,White,31,52000,7,1
XL3-1109135,18,1.41E+18,1.42E+18,59044,White,32,101000,8,0
XL3-1109135,14,1.41E+18,1.42E+18,59044,White,32,41000,8,1
XL3-1036780,17,1.41E+18,1.42E+18,52961,White,31,100000,14,0
XL3-1036780,14,1.41E+18,1.42E+18,52961,White,31,37000,14,1
XL3-1078678,6,1.41E+18,1.42E+18,18757,White,31,100000,7,0
XL3-1078678,2,1.41E+18,1.42E+18,18757,White,31,26000,7,1
XL3-1122614,3,1.41E+18,1.42E+18,27347,Silver,30,103000,13,0
XL3-1122614,22,1.41E+18,1.42E+18,27347,Silver,30,48000,13,1
XL3-1221088,22,1.41E+18,1.42E+18,59800,Silver,34,101000,6,0
XL3-1221088,7,1.41E+18,1.42E+18,59800,Silver,34,38000,6,1
XL3-1067409,13,1.41E+18,1.42E+18,35223,White,32,100000,18,0
XL3-1067409,6,1.41E+18,1.42E+18,35223,White,32,30000,18,1
XL3-1273458,6,1.41E+18,1.42E+18,43600,Silver,33,107000,18,0
XL3-1273458,25,1.41E+18,1.42E+18,43600,Silver,33,57000,18,1
XL3-1047007,1,1.41E+18,1.42E+18,53705,Silver,31,100000,15,0
XL3-1047007,28,1.41E+18,1.42E+18,53705,Silver,31,34000,15,1
XL3-1234477,0,1.41E+18,1.42E+18,35308,White,30,104000,10,0
XL3-1234477,20,1.41E+18,1.42E+18,35308,White,30,31000,10,1
XL3-1054039,0,1.41E+18,1.42E+18,57314,White,31,100000,9,0
XL3-1054039,22,1.41E+18,1.42E+18,57314,White,31,19000,9,1
XL3-1173087,24,1.41E+18,1.42E+18,63475,Silver,31,100000,9,0
XL3-1173087,7,1.41E+18,1.42E+18,63475,Silver,31,34000,9,1
XL3-1038955,4,1.41E+18,1.42E+18,41878,White,33,104000,9,0
XL3-1038955,20,1.41E+18,1.42E+18,41878,White,33,39000,9,1
XL3-1278856,0,1.41E+18,1.42E+18,32510,Silver,30,103000,14,0
XL3-1278856,24,1.41E+18,1.42E+18,32510,Silver,30,37000,14,1
XL3-1097795,7,1.41E+18,1.42E+18,54604,Silver,30,105000,10,0
XL3-1097795,22,1.41E+18,1.42E+18,54604,Silver,30,40000,10,1
XL3-1218658,1,1.41E+18,1.42E+18,57827,White,30,101000,20,0
XL3-1218658,20,1.41E+18,1.42E+18,57827,White,30,20000,20,1
XL3-1211419,18,1.41E+18,1.42E+18,45494,White,31,108000,36,0
XL3-1211419,16,1.41E+18,1.42E+18,45494,White,31,42000,36,1
XL3-1083353,12,1.41E+18,1.42E+18,30937,White,31,104000,3,0
XL3-1083353,9,1.41E+18,1.42E+18,30937,White,31,41000,3,1
XL3-1138754,5,1.41E+18,1.42E+18,43282,Silver,32,108000,7,0
XL3-1138754,22,1.41E+18,1.42E+18,43282,Silver,32,58000,7,1
XL3-1052690,11,1.41E+18,1.42E+18,60158,White,32,100000,33,0
XL3-1052690,13,1.42E+18,1.42E+18,60158,White,32,30000,33,1
XL3-1162094,17,1.41E+18,1.42E+18,39591,White,32,105000,3,0
XL3-1162094,5,1.42E+18,1.42E+18,39591,White,32,42000,3,1
XL3-1049889,30,1.41E+18,1.42E+18,44230,Black,32,104000,42,0
XL3-1049889,3,1.42E+18,1.42E+18,44230,Black,32,38000,42,1
XL3-1130793,6,1.41E+18,1.42E+18,28777,White,30,109000,9,0
XL3-1130793,20,1.42E+18,1.42E+18,28777,White,30,43000,9,1
XL3-1120484,18,1.41E+18,1.42E+18,46822,White,31,103000,11,0
XL3-1120484,11,1.42E+18,1.42E+18,46822,White,31,53000,11,1
XL3-1278614,9,1.42E+18,1.42E+18,36700,White,31,108000,2,0
XL3-1278614,0,1.42E+18,1.42E+18,36700,White,31,88000,2,1
XL3-1035101,4,1.41E+18,1.42E+18,38138,White,32,104000,16,0
XL3-1035101,15,1.42E+18,1.42E+18,38138,White,32,41000,16,1
XL3-1107203,18,1.41E+18,1.42E+18,34634,Silver,29,108000,19,0
XL3-1107203,10,1.42E+18,1.42E+18,34634,Silver,29,58000,19,1
XL3-1076023,0,1.41E+18,1.42E+18,45630,White,29,90000,5,0
XL3-1076023,15,1.42E+18,1.42E+18,45630,White,29,45000,5,1
XL3-1519644,8,1.41E+18,1.42E+18,49978,Silver,29,108000,31,0
XL3-1519644,25,1.42E+18,1.42E+18,49978,Silver,29,45000,31,1
XL3-1126286,2,1.41E+18,1.42E+18,45220,White,35,108000,3,0
XL3-1126286,9,1.42E+18,1.42E+18,45220,White,35,63000,3,1
XL3-1138825,1,1.41E+18,1.42E+18,27587,White,32,103000,25,0
XL3-1138825,17,1.42E+18,1.42E+18,27587,White,32,33000,25,1
XL3-1085746,7,1.41E+18,1.42E+18,43700,White,34,104000,1,0
XL3-1085746,4,1.42E+18,1.42E+18,43700,White,34,84000,1,1
XL3-1058700,21,1.41E+18,1.42E+18,48441,Silver,30,100000,24,0
XL3-1058700,7,1.42E+18,1.42E+18,48441,Silver,30,35000,24,1
XL3-1554903,19,1.42E+18,1.42E+18,38496,White,32,118000,5,0
XL3-1554903,0,1.42E+18,1.42E+18,38496,White,32,48000,5,1
XL3-1162439,12,1.41E+18,1.42E+18,35489,White,30,109000,2,0
XL3-1162439,6,1.42E+18,1.42E+18,35489,White,30,64000,2,1
XL3-1175871,2,1.41E+18,1.42E+18,41112,Silver,32,103000,7,0
XL3-1175871,23,1.42E+18,1.42E+18,41112,Silver,32,46000,7,1
XL3-1143925,14,1.41E+18,1.42E+18,69665,Silver,30,93000,7,0
XL3-1143925,9,1.42E+18,1.42E+18,69665,Silver,30,35000,7,1
XL3-1123982,17,1.41E+18,1.42E+18,58105,White,30,106000,5,0
XL3-1123982,6,1.42E+18,1.42E+18,58105,White,30,35000,5,1
XL3-1541380,19,1.42E+18,1.42E+18,45175,White,31,115000,3,0
XL3-1541380,3,1.42E+18,1.42E+18,45175,White,31,70000,3,1
XL3-1540496,4,1.41E+18,1.42E+18,68306,White,31,105000,5,0
XL3-1540496,19,1.42E+18,1.42E+18,68306,White,31,60000,5,1
XL3-1161914,16,1.41E+18,1.42E+18,38842,White,29,107000,16,0
XL3-1161914,14,1.42E+18,1.42E+18,38842,White,29,47000,16,1
